code_module,code_presentation,id_student,mean_score,max_score,min_score,std_score,n_assessments_submitted,total_weighted_score,mean_submission_date,late_submissions
AAA,2013J,2516503,79.4,82.0,75.0,2.9664793948382644,5,79.19999999999999,113.8,0
AAA,2013J,2518069,76.6,80.0,74.0,2.7018512172212605,5,76.7,111.0,0
AAA,2013J,2521459,60.8,70.0,50.0,8.526429498916883,5,61.5,118.6,0
AAA,2013J,2523736,61.75,64.0,58.0,2.629955639676583,4,43.6,98.25,0
AAA,2013J,2529279,78.0,85.0,71.0,5.291502622129181,5,78.8,112.2,0
AAA,2013J,2532302,63.2,72.0,40.0,13.330416347586448,5,60.3,103.6,0
AAA,2013J,2536991,80.8,98.0,72.0,10.639548862616309,5,83.4,115.6,0
AAA,2013J,2550279,62.6,66.0,59.0,2.6076809620810595,5,62.8,117.0,0
AAA,2013J,2551220,64.8,77.0,54.0,8.318653737234168,5,63.4,117.2,0
AAA,2013J,2552472,53.5,62.0,45.0,12.020815280171307,2,15.2,54.0,0
AAA,2013J,2555340,80.6,94.0,70.0,9.154233993076646,5,79.2,112.8,0
AAA,2013J,2557283,81.2,92.0,72.0,8.526429498916885,5,81.6,113.2,0
AAA,2013J,2559575,71.2,85.0,54.0,12.43784547258889,5,73.1,113.2,0
AAA,2013J,2562034,65.4,70.0,60.0,4.56070170039655,5,65.4,117.4,0
AAA,2013J,2566163,71.8,87.0,55.0,12.275992831539126,5,70.9,113.4,0
AAA,2013J,2566592,71.8,86.0,57.0,13.827508813954886,5,71.8,113.0,0
AAA,2013J,2574528,75.4,82.0,63.0,8.049844718999243,5,77.3,115.2,0
AAA,2013J,2574583,70.8,77.0,65.0,5.310367218940701,5,71.9,116.2,0
AAA,2013J,2576122,64.0,64.0,64.0,0.0,1,6.4,18.0,0
AAA,2013J,2578995,79.6,84.0,75.0,3.361547262794322,5,80.1,114.0,0
AAA,2013J,2586560,73.6,84.0,65.0,7.73304597167248,5,72.80000000000001,114.6,0
AAA,2013J,2594139,76.0,87.0,62.0,9.273618495495704,5,73.5,124.2,0
AAA,2013J,2598871,72.6,80.0,66.0,6.542170893518452,5,74.0,112.2,0
AAA,2013J,2599352,76.4,80.0,73.0,2.6076809620810604,5,75.7,117.8,0
AAA,2013J,2600688,70.0,77.0,64.0,5.431390245600109,5,70.1,114.0,0
AAA,2013J,2606098,71.4,78.0,68.0,3.8470768123342673,5,72.19999999999999,115.2,0
AAA,2013J,2613116,78.2,85.0,68.0,8.438009243891596,5,79.8,112.8,0
AAA,2013J,2617002,64.8,71.0,53.0,6.870225614927067,5,65.2,116.8,0
AAA,2013J,2639449,56.0,68.0,40.0,13.784048752090223,4,42.1,103.0,0
AAA,2013J,2639540,79.4,82.0,76.0,2.4083189157584584,5,79.9,116.6,0
AAA,2013J,2639641,65.6,75.0,58.0,7.231873892705819,5,66.5,112.0,0
AAA,2013J,2641155,79.2,81.0,78.0,1.3038404810405302,5,79.2,113.4,0
AAA,2013J,2643002,51.2,64.0,25.0,15.626899884494046,5,48.800000000000004,117.8,0
AAA,2013J,2645733,82.6,89.0,73.0,6.228964600958974,5,81.2,113.8,0
AAA,2013J,2649826,83.4,88.0,75.0,5.22494019104525,5,84.69999999999999,107.4,0
AAA,2013J,2650282,84.2,85.0,83.0,0.8366600265340757,5,84.3,119.0,0
AAA,2013J,2664024,63.2,78.0,48.0,11.189280584559492,5,66.2,117.6,0
AAA,2013J,2666246,76.0,78.0,74.0,1.4142135623730945,5,76.19999999999999,113.6,0
AAA,2013J,2669816,57.2,68.0,35.0,14.446452851824908,5,54.0,114.4,0
AAA,2013J,2671132,68.8,78.0,59.0,6.723094525588643,5,69.8,112.0,0
AAA,2013J,2676809,43.333333333333336,48.0,36.0,6.429100507328636,3,21.4,76.33333333333333,0
AAA,2013J,2678643,71.4,83.0,62.0,9.423375191511797,5,69.7,114.8,0
AAA,2013J,2685865,78.6,83.0,74.0,3.7815340802378072,5,78.9,115.2,0
AAA,2013J,2688067,67.8,76.0,62.0,5.674504383644443,5,68.4,114.2,0
AAA,2013J,2689958,81.6,86.0,78.0,2.966479394838265,5,81.2,114.2,0
AAA,2013J,2691206,84.8,90.0,78.0,4.324349662087931,5,84.7,115.4,0
AAA,2013J,2691244,58.25,62.0,54.0,3.5,4,52.800000000000004,139.5,0
AAA,2013J,2694424,79.4,94.0,60.0,13.334166640626629,5,76.5,112.6,0
AAA,2013J,2698257,67.8,76.0,58.0,7.362064927722384,5,69.4,116.2,0
AAA,2014J,6516,61.8,77.0,48.0,10.329569206893384,5,63.5,111.6,0
AAA,2014J,24734,46.8,55.0,38.0,7.1902712048990205,5,47.5,121.6,0
AAA,2014J,26192,86.2,88.0,83.0,2.1679483388678795,5,86.3,113.0,0
AAA,2014J,28061,77.6,82.0,71.0,4.39317652729776,5,77.4,115.2,0
AAA,2014J,31600,54.8,64.0,47.0,6.300793600809346,5,55.5,116.6,0
AAA,2014J,46844,64.8,73.0,56.0,6.300793600809346,5,66.5,114.0,0
AAA,2014J,52765,63.0,70.0,52.0,6.96419413859206,5,61.5,115.4,0
AAA,2014J,55104,71.0,78.0,64.0,5.5677643628300215,5,71.3,114.0,0
AAA,2014J,58071,76.0,87.0,61.0,9.513148795220223,5,74.9,118.8,0
AAA,2014J,58316,73.4,78.0,64.0,5.594640292279746,5,72.9,116.8,0
AAA,2014J,62487,71.6,78.0,62.0,6.54217089351845,5,70.6,118.4,0
AAA,2014J,63165,51.4,57.0,47.0,3.646916505762094,5,52.1,120.2,0
AAA,2014J,65002,67.0,68.0,66.0,1.4142135623730951,2,20.2,-1.0,2
AAA,2014J,70011,80.2,88.0,74.0,6.016643582596529,5,81.3,114.0,0
AAA,2014J,75255,81.8,88.0,76.0,5.848076606885377,5,83.0,116.6,0
AAA,2014J,79403,60.666666666666664,72.0,50.0,11.015141094572202,3,29.2,67.66666666666667,0
AAA,2014J,85092,58.0,68.0,48.0,8.16496580927726,4,46.4,129.5,0
AAA,2014J,85144,77.6,85.0,68.0,6.188699378706321,5,78.8,114.0,0
AAA,2014J,85302,71.2,76.0,67.0,3.701351104664349,5,71.0,114.6,0
AAA,2014J,87431,50.0,58.0,42.0,8.0,3,25.0,84.33333333333333,0
AAA,2014J,94961,63.6,74.0,55.0,7.733045971672482,5,61.7,109.8,1
AAA,2014J,95755,45.0,58.0,32.0,18.384776310850235,2,12.2,46.0,0
AAA,2014J,101116,82.6,90.0,75.0,5.856620185738529,5,82.9,114.8,0
AAA,2014J,107489,82.0,89.0,74.0,6.363961030678927,5,80.5,116.8,0
AAA,2014J,108872,61.8,70.0,53.0,6.97853852894716,5,60.9,113.6,0
AAA,2014J,109155,67.8,72.0,63.0,3.271085446759224,5,67.2,113.4,0
AAA,2014J,117818,57.6,65.0,49.0,6.228964600958975,5,56.5,115.2,0
AAA,2014J,119902,67.0,75.0,61.0,5.887840577551899,4,46.1,93.25,0
AAA,2014J,121349,76.0,88.0,65.0,10.464224768228176,5,77.30000000000001,113.6,0
AAA,2014J,124064,87.2,90.0,83.0,2.949576240750526,5,87.6,115.0,0
AAA,2014J,125018,64.8,67.0,62.0,2.5884358211089573,5,64.3,113.2,0
AAA,2014J,129955,81.0,85.0,76.0,4.58257569495584,3,40.099999999999994,-1.0,3
AAA,2014J,130034,78.4,87.0,70.0,6.024948132556828,5,77.6,112.8,0
AAA,2014J,130547,58.4,71.0,47.0,9.370165420097983,5,58.0,117.0,0
AAA,2014J,130636,60.0,65.0,54.0,4.636809247747851,5,59.7,113.6,0
AAA,2014J,131390,78.6,82.0,73.0,3.6469165057620945,5,78.7,114.0,0
AAA,2014J,133816,65.4,70.0,58.0,4.979959839195492,5,66.0,113.6,0
AAA,2014J,133922,78.2,85.0,73.0,4.658325879540847,5,77.9,121.6,0
AAA,2014J,135400,49.8,57.0,43.0,6.300793600809345,5,48.4,121.4,0
AAA,2014J,135471,84.0,88.0,78.0,3.8078865529319548,5,84.2,110.0,0
AAA,2014J,139033,61.0,66.0,55.0,4.183300132670378,5,61.7,114.0,0
AAA,2014J,141377,49.6,65.0,39.0,10.945318634009702,5,47.0,117.4,0
AAA,2014J,141506,75.0,75.0,75.0,0.0,1,7.5,19.0,0
AAA,2014J,146503,63.4,68.0,52.0,6.54217089351845,5,61.9,113.4,0
AAA,2014J,147756,64.6,82.0,32.0,19.0473095212946,5,64.5,124.4,0
AAA,2014J,148993,84.0,90.0,73.0,6.442049363362563,5,84.0,117.0,0
AAA,2014J,149741,66.4,78.0,58.0,7.79743547584717,5,67.2,110.8,0
AAA,2014J,149962,68.4,73.0,64.0,3.9115214431215883,5,68.9,115.2,0
AAA,2014J,151587,67.0,73.0,56.0,9.539392014169456,3,32.9,75.66666666666667,0
AAA,2014J,152668,71.0,71.0,71.0,0.0,1,7.1,19.0,0
AAA,2014J,155984,77.4,83.0,67.0,6.580273550544838,5,79.0,117.0,0
AAA,2014J,158707,74.0,77.0,70.0,3.605551275463989,3,36.9,62.666666666666664,0
AAA,2014J,159954,69.33333333333333,75.0,65.0,5.131601439446886,3,35.1,42.333333333333336,2
AAA,2014J,164944,62.4,65.0,59.0,2.302172886644268,5,62.7,114.4,0
AAA,2014J,165226,77.0,77.0,77.0,0.0,1,7.7,19.0,0
AAA,2014J,167961,76.0,90.0,50.0,16.232683080747925,5,76.3,114.2,0
AAA,2014J,174024,60.4,68.0,53.0,6.268971207462992,5,61.3,112.2,0
AAA,2014J,174094,75.4,78.0,72.0,2.4083189157584584,5,76.0,116.8,0
AAA,2014J,174745,65.0,68.0,56.0,5.0990195135927845,5,66.1,112.8,0
AAA,2014J,175447,69.6,74.0,65.0,3.2863353450309964,5,70.0,113.6,0
AAA,2014J,175772,85.0,85.0,85.0,0.0,1,8.5,22.0,0
AAA,2014J,183057,65.6,72.0,60.0,5.1768716422179155,5,66.4,136.0,0
AAA,2014J,185350,59.6,75.0,52.0,9.126883367283709,5,57.5,125.2,0
AAA,2014J,188278,70.8,79.0,63.0,6.099180272790764,5,69.6,115.2,0
AAA,2014J,199636,75.8,88.0,66.0,9.011104260855047,5,73.8,114.2,0
AAA,2014J,199897,69.4,83.0,25.0,24.955961211702505,5,69.6,121.6,0
AAA,2014J,200804,66.0,78.0,45.0,12.98075498574717,5,64.1,116.2,0
AAA,2014J,205494,66.4,82.0,58.0,9.838699100999076,5,64.0,106.6,0
AAA,2014J,228021,83.0,88.0,77.0,4.415880433163923,5,82.2,114.2,0
AAA,2014J,228383,70.6,76.0,63.0,4.8270073544588685,5,70.1,118.4,0
AAA,2014J,232307,66.2,78.0,60.0,7.429670248402684,5,64.9,114.6,0
AAA,2014J,235068,59.6,63.0,57.0,2.7018512172212583,5,59.6,112.6,0
AAA,2014J,235507,56.4,69.0,30.0,15.175638372075161,5,56.3,116.4,0
AAA,2014J,236875,46.4,50.0,42.0,3.507135583350037,5,46.7,119.2,0
AAA,2014J,237274,72.4,80.0,68.0,4.615192303685732,5,72.19999999999999,112.6,0
AAA,2014J,243510,43.6,62.0,35.0,11.104053313993049,5,42.5,115.8,0
AAA,2014J,244246,67.2,78.0,52.0,9.67987603226405,5,67.8,116.2,0
AAA,2014J,248581,85.0,90.0,78.0,5.656854249492381,5,85.0,113.8,0
AAA,2014J,252073,49.0,55.0,35.0,8.031189202104505,5,47.0,120.0,0
AAA,2014J,254625,82.8,86.0,78.0,3.1144823004794864,5,82.4,117.4,0
AAA,2014J,258587,80.6,87.0,74.0,4.827007354458868,5,81.1,109.4,0
AAA,2014J,260623,70.2,74.0,62.0,5.019960159204453,5,69.5,116.8,0
AAA,2014J,263251,74.0,85.0,68.0,7.3824115301167,5,74.0,113.8,0
AAA,2014J,263543,79.6,87.0,73.0,5.176871642217914,5,78.8,113.4,0
AAA,2014J,263952,88.8,93.0,82.0,4.207136793592525,5,89.9,117.8,0
AAA,2014J,266524,53.8,59.0,46.0,5.540758070878027,5,54.900000000000006,118.0,0
AAA,2014J,273346,81.8,84.0,78.0,2.489979919597748,5,82.1,112.8,0
AAA,2014J,274947,54.0,82.0,41.0,16.32482771731451,5,49.9,118.6,0
AAA,2014J,275674,45.0,50.0,40.0,5.0,3,22.0,62.666666666666664,0
AAA,2014J,275792,73.0,75.0,69.0,2.3452078799117158,5,73.6,114.8,0
AAA,2014J,277123,46.0,58.0,35.0,8.916277250063503,5,44.2,114.0,0
AAA,2014J,277880,67.66666666666667,70.0,65.0,2.516611478423583,3,33.6,-1.0,3
AAA,2014J,281077,72.4,77.0,63.0,5.5946402922797445,5,72.6,117.8,0
AAA,2014J,281636,83.0,88.0,74.0,6.557438524302,5,83.1,113.8,0
AAA,2014J,285315,86.2,87.0,85.0,0.836660026534074,5,86.3,114.2,0
AAA,2014J,287040,72.8,77.0,68.0,3.8340579025361627,5,73.1,115.2,0
AAA,2014J,287204,73.6,80.0,65.0,6.426507605223853,5,74.4,115.6,0
AAA,2014J,287210,73.4,78.0,68.0,4.560701700396552,5,72.9,94.4,0
AAA,2014J,289449,75.2,78.0,73.0,2.5884358211089555,5,74.8,112.4,0
AAA,2014J,290164,66.0,74.0,57.0,6.2048368229954285,5,65.0,116.4,0
AAA,2014J,292525,84.6,86.0,84.0,0.8944271909999137,5,84.6,114.2,0
AAA,2014J,292775,81.6,88.0,75.0,6.024948132556828,5,82.8,119.6,0
AAA,2014J,293824,60.0,73.0,44.0,10.511898020814318,5,58.7,113.8,0
AAA,2014J,294496,80.6,86.0,73.0,5.224940191045252,5,80.0,127.6,0
AAA,2014J,294655,77.6,81.0,75.0,2.190890230020665,5,77.9,126.8,0
AAA,2014J,295060,67.0,73.0,62.0,4.47213595499958,5,67.7,115.6,0
AAA,2014J,295075,64.0,69.0,55.0,5.385164807134505,5,63.7,117.2,0
AAA,2014J,296424,77.2,87.0,65.0,10.848963084092416,5,78.9,111.6,0
AAA,2014J,298034,72.8,82.0,64.0,8.555699854482974,5,72.4,113.4,0
AAA,2014J,298838,79.2,86.0,68.0,6.833739825307955,5,80.4,114.2,0
AAA,2014J,301967,52.8,62.0,37.0,9.67987603226405,5,53.5,113.4,0
AAA,2014J,302476,85.2,88.0,82.0,2.3874672772626644,5,85.7,111.6,0
AAA,2014J,303521,80.4,85.0,76.0,3.6469165057620927,5,80.6,115.8,0
AAA,2014J,303985,74.8,88.0,67.0,8.983317872590282,5,76.9,116.4,0
AAA,2014J,304465,75.6,80.0,71.0,4.037325847637268,5,75.1,113.2,0
AAA,2014J,306646,52.8,56.0,43.0,5.4954526656136355,5,52.7,115.4,0
AAA,2014J,309142,66.0,71.0,58.0,4.8476798574163285,5,65.8,116.6,0
AAA,2014J,310412,76.0,90.0,66.0,8.860022573334675,5,77.1,113.8,0
AAA,2014J,311235,65.8,74.0,59.0,7.328028384224506,5,64.9,113.8,0
AAA,2014J,313937,80.8,88.0,73.0,6.797058187186572,5,81.4,114.2,0
AAA,2014J,315076,68.6,81.0,55.0,9.235799911215054,5,67.3,120.8,0
AAA,2014J,315744,82.4,88.0,76.0,4.722287581247037,5,82.9,116.8,0
AAA,2014J,323370,75.2,88.0,49.0,15.089731607951151,5,71.3,116.6,0
AAA,2014J,328024,55.8,82.0,33.0,20.02997753368685,5,50.9,116.8,0
AAA,2014J,329659,49.8,58.0,38.0,8.613942186943211,5,47.8,87.4,0
AAA,2014J,330594,59.6,65.0,54.0,4.159326868617085,5,58.8,118.4,0
AAA,2014J,331358,84.8,87.0,83.0,1.6431676725154982,5,85.0,115.0,1
AAA,2014J,332884,82.2,86.0,79.0,3.271085446759226,5,81.9,114.2,0
AAA,2014J,334441,39.8,45.0,30.0,6.220932405998316,5,40.2,113.0,0
AAA,2014J,335247,70.2,86.0,54.0,12.45792920191795,5,71.3,114.6,0
AAA,2014J,335764,87.2,90.0,86.0,1.6431676725154976,5,87.6,75.6,3
AAA,2014J,337748,44.0,44.0,44.0,0.0,1,4.4,18.0,0
AAA,2014J,338407,73.8,87.0,67.0,8.5848704125339,5,72.0,114.4,0
AAA,2014J,341876,68.5,69.0,68.0,0.7071067811865476,2,20.6,36.5,0
AAA,2014J,342007,83.8,95.0,75.0,8.408329203831162,5,83.9,115.6,1
AAA,2014J,345440,73.8,78.0,70.0,3.0331501776206196,5,73.0,113.4,0
AAA,2014J,345519,77.4,85.0,68.0,7.021395872616782,5,76.7,112.0,0
AAA,2014J,346118,72.6,78.0,69.0,3.7815340802378064,5,72.1,114.2,0
AAA,2014J,348275,61.5,83.0,40.0,30.405591591021544,2,16.3,47.0,0
AAA,2014J,348807,76.6,80.0,70.0,3.9115214431215874,5,75.7,123.4,0
AAA,2014J,350156,52.2,63.0,40.0,8.526429498916883,5,51.3,114.2,0
AAA,2014J,350939,69.6,77.0,60.0,6.730527468185537,5,69.4,113.6,0
AAA,2014J,351336,64.6,79.0,54.0,9.343446901438464,5,66.5,112.2,0
AAA,2014J,353665,64.6,75.0,57.0,7.700649323271382,5,63.9,114.0,0
AAA,2014J,354170,58.0,71.0,49.0,10.606601717798213,5,56.2,114.2,0
AAA,2014J,356170,71.5,78.0,64.0,6.608075867199671,4,58.599999999999994,102.5,0
AAA,2014J,358182,75.0,80.0,72.0,3.162277660168379,5,74.3,114.8,0
AAA,2014J,364957,59.6,66.0,51.0,6.348228099241552,5,61.1,118.2,0
AAA,2014J,369834,73.6,86.0,38.0,20.019990009987517,5,73.6,114.4,0
AAA,2014J,371710,81.6,86.0,72.0,5.856620185738527,5,80.2,114.2,0
AAA,2014J,373872,65.6,70.0,62.0,3.286335345030998,5,65.0,118.0,0
AAA,2014J,375260,71.4,78.0,55.0,9.343446901438464,5,69.6,117.4,0
AAA,2014J,375646,75.6,80.0,68.0,5.366563145999494,5,75.19999999999999,113.2,0
AAA,2014J,377546,83.0,87.0,80.0,3.0822070014844893,5,83.4,115.4,0
AAA,2014J,381642,78.8,82.0,74.0,3.3466401061363027,5,79.6,114.4,0
AAA,2014J,382095,76.6,85.0,67.0,7.700649323271384,5,77.0,113.0,0
AAA,2014J,383180,72.0,83.0,65.0,9.643650760992955,3,34.9,68.66666666666667,0
AAA,2014J,383600,78.6,88.0,61.0,10.667708282475669,5,78.8,113.0,0
AAA,2014J,383723,80.2,85.0,75.0,4.207136793592524,5,80.3,114.0,0
AAA,2014J,384203,75.4,85.0,67.0,6.42650760522385,5,76.3,116.6,0
AAA,2014J,384725,80.4,83.0,75.0,3.1304951684997055,5,80.5,113.8,0
AAA,2014J,387533,55.0,68.0,42.0,18.384776310850235,2,15.2,75.5,0
AAA,2014J,388147,40.0,41.0,39.0,1.4142135623730951,2,11.899999999999999,42.0,0
AAA,2014J,390890,68.0,80.0,54.0,12.903487900563942,5,68.2,81.0,3
AAA,2014J,391249,82.2,85.0,79.0,2.774887385102321,5,81.6,116.8,0
AAA,2014J,396599,54.25,62.0,40.0,9.945685831890462,4,37.4,93.75,0
AAA,2014J,396655,40.2,54.0,19.0,13.6088206689632,5,42.3,129.2,0
AAA,2014J,398171,69.2,73.0,66.0,2.588435821108957,5,69.3,113.6,0
AAA,2014J,398349,79.8,87.0,73.0,6.300793600809345,5,78.6,114.8,0
AAA,2014J,400147,59.2,68.0,49.0,7.496665925596525,5,60.0,115.2,0
AAA,2014J,400682,52.6,57.0,48.0,3.646916505762094,5,52.1,114.2,0
AAA,2014J,401404,75.6,81.0,68.0,6.107372593840989,5,76.7,115.6,0
AAA,2014J,402204,70.4,78.0,62.0,7.26636084983398,5,72.0,119.0,0
AAA,2014J,402727,73.2,80.0,60.0,8.318653737234168,5,74.0,113.8,0
AAA,2014J,402961,67.6,71.0,57.0,6.066300355241242,5,67.9,113.2,0
AAA,2014J,404356,74.0,83.0,67.0,7.176350047203662,5,75.30000000000001,115.4,0
AAA,2014J,406671,79.6,87.0,67.0,7.987490219086342,5,77.7,115.6,0
AAA,2014J,406682,83.6,86.0,77.0,3.781534080237809,5,83.8,109.4,0
AAA,2014J,409100,77.4,85.0,68.0,7.127411872482184,5,79.1,113.0,0
AAA,2014J,409703,63.8,65.0,62.0,1.3038404810405302,5,64.1,112.6,0
AAA,2014J,410092,66.4,71.0,62.0,3.781534080237806,5,66.7,116.2,0
AAA,2014J,411971,73.2,80.0,66.0,6.379655163094632,5,72.7,114.2,0
AAA,2014J,415969,59.666666666666664,67.0,52.0,7.505553499465135,3,29.1,-1.0,3
AAA,2014J,418731,41.2,61.0,18.0,15.514509338035799,5,39.5,119.2,0
AAA,2014J,421455,77.8,90.0,69.0,8.043631020876083,5,77.2,113.8,0
AAA,2014J,424577,59.4,73.0,47.0,11.058933040759403,5,57.2,112.4,0
AAA,2014J,429858,83.0,85.0,80.0,2.1213203435596433,5,82.9,114.8,0
AAA,2014J,431025,55.2,60.0,50.0,3.5637059362410923,5,54.8,112.4,0
AAA,2014J,439305,73.0,90.0,65.0,9.848857801796106,5,70.5,116.0,0
AAA,2014J,440319,69.33333333333333,83.0,55.0,14.0118997046558,3,33.3,69.33333333333333,0
AAA,2014J,442064,53.0,72.0,36.0,13.856406460551018,5,52.0,120.0,0
AAA,2014J,442132,65.8,77.0,56.0,8.983317872590284,5,67.5,119.4,0
AAA,2014J,446108,57.6,64.0,52.0,4.722287581247038,5,57.1,113.4,0
AAA,2014J,447481,52.4,65.0,27.0,14.741099009232657,5,55.5,118.0,0
AAA,2014J,468120,40.0,42.0,38.0,2.8284271247461903,2,11.8,40.0,0
AAA,2014J,468694,61.2,68.0,55.0,4.8166378315169185,5,61.0,115.8,0
AAA,2014J,470588,76.0,86.0,66.0,14.142135623730951,2,21.799999999999997,26.5,1
AAA,2014J,470982,61.6,65.0,60.0,2.3021728866442674,5,62.1,117.0,0
AAA,2014J,476603,83.8,87.0,79.0,3.271085446759226,5,84.2,124.4,0
AAA,2014J,481022,49.0,57.0,40.0,8.54400374531753,3,25.4,62.666666666666664,0
AAA,2014J,483800,70.6,78.0,67.0,4.3931765272977605,5,71.0,115.0,0
AAA,2014J,484897,64.8,78.0,37.0,16.63430190900718,5,61.1,115.8,0
AAA,2014J,485962,80.4,94.0,72.0,8.561541917201598,5,80.9,113.4,0
AAA,2014J,488990,54.0,62.0,40.0,8.514693182963201,5,54.300000000000004,110.4,0
AAA,2014J,500113,75.4,85.0,62.0,9.476286192385706,5,76.4,121.0,0
AAA,2014J,503889,69.0,78.0,52.0,10.793516572461453,5,69.5,114.2,0
AAA,2014J,518808,73.8,85.0,68.0,7.259476565152612,5,74.1,116.2,0
AAA,2014J,522482,75.0,75.0,75.0,0.0,1,7.5,19.0,0
AAA,2014J,527100,90.8,95.0,87.0,3.271085446759226,5,91.6,113.6,0
AAA,2014J,527801,49.5,67.0,37.0,13.228756555322953,4,39.1,102.25,0
AAA,2014J,533068,58.2,78.0,36.0,18.86001060445089,5,60.4,118.4,0
AAA,2014J,537081,60.8,76.0,28.0,19.421637418096342,5,61.4,116.0,0
AAA,2014J,544253,73.2,78.0,68.0,3.7013511046643495,5,73.1,120.4,0
AAA,2014J,548120,74.6,82.0,68.0,5.639148871948673,5,73.69999999999999,114.2,0
AAA,2014J,569505,85.8,89.0,84.0,1.9235384061671335,5,85.9,111.8,0
AAA,2014J,570317,75.8,79.0,70.0,3.7013511046643495,5,75.4,118.0,0
AAA,2014J,574505,42.0,52.0,35.0,6.284902544988267,5,41.7,113.6,0
AAA,2014J,588477,76.8,88.0,70.0,7.19027120489902,5,75.0,112.8,0
AAA,2014J,593846,64.8,76.0,54.0,7.918333157931661,5,64.5,115.0,0
AAA,2014J,593987,72.4,75.0,70.0,2.3021728866442666,5,72.5,106.6,0
AAA,2014J,596288,77.4,85.0,70.0,5.72712842531054,5,76.7,113.0,0
AAA,2014J,603834,61.8,64.0,58.0,2.6832815729997472,5,61.4,116.0,0
AAA,2014J,603861,63.0,71.0,56.0,6.670832032063167,5,64.0,-1.0,5
AAA,2014J,623840,79.8,83.0,77.0,2.7748873851023212,5,79.5,114.2,0
AAA,2014J,626240,56.0,66.0,38.0,11.1579568022107,5,56.3,118.2,0
AAA,2014J,628088,80.0,80.0,80.0,0.0,1,8.0,25.0,0
AAA,2014J,630142,84.5,88.0,81.0,4.949747468305833,2,25.0,41.0,0
AAA,2014J,637665,51.8,68.0,45.0,9.23038460737146,5,49.8,114.2,0
AAA,2014J,639053,65.6,74.0,60.0,5.504543577809154,5,65.9,116.6,0
AAA,2014J,642878,44.0,52.0,36.0,11.313708498984761,2,12.4,36.0,0
AAA,2014J,648130,53.0,60.0,38.0,8.774964387392123,5,53.5,110.6,0
AAA,2014J,676546,74.0,77.0,69.0,3.5590260840104375,4,51.5,92.0,0
AAA,2014J,677186,55.6,71.0,43.0,10.526157893552615,5,57.3,112.8,0
AAA,2014J,684180,62.6,75.0,50.0,12.259690045021529,5,62.7,114.6,0
AAA,2014J,687698,52.6,58.0,41.0,6.730527468185536,5,54.3,116.0,0
AAA,2014J,696073,73.2,78.0,63.0,6.220932405998316,5,74.7,113.4,0
AAA,2014J,696578,78.33333333333333,85.0,70.0,7.637626158259734,3,38.5,65.33333333333333,0
AAA,2014J,721259,65.0,65.0,65.0,0.0,1,6.5,19.0,0
AAA,2014J,852847,34.5,42.0,27.0,10.606601717798213,2,9.600000000000001,32.0,0
AAA,2014J,998493,68.8,75.0,63.0,4.32434966208793,5,67.6,108.2,0
AAA,2014J,1045203,79.4,81.0,78.0,1.1401754250991383,5,79.4,126.2,0
AAA,2014J,1112555,66.8,72.0,62.0,4.147288270665544,5,66.6,115.8,0
AAA,2014J,1183831,71.33333333333333,76.0,66.0,5.0332229568471645,3,35.2,70.0,0
AAA,2014J,1268696,60.2,82.0,35.0,17.137677789012137,5,61.2,113.8,0
AAA,2014J,1352868,69.8,82.0,56.0,9.602083107326242,5,67.2,117.6,0
AAA,2014J,1398979,72.75,78.0,65.0,5.737304826019502,4,50.6,90.0,0
AAA,2014J,1456619,63.0,63.0,63.0,0.0,1,6.3,26.0,0
AAA,2014J,1471214,71.0,77.0,60.0,6.6332495807108005,5,71.4,115.0,0
AAA,2014J,1472925,62.2,69.0,58.0,4.969909455915671,5,63.0,118.4,0
AAA,2014J,1484804,65.8,74.0,57.0,6.496152707564687,5,66.8,127.0,0
AAA,2014J,1511033,74.6,82.0,59.0,9.343446901438464,5,75.3,112.4,0
AAA,2014J,1576513,86.6,90.0,85.0,2.0736441353327737,5,86.9,113.4,0
AAA,2014J,1609002,79.4,87.0,74.0,4.929503017546497,5,79.8,115.4,0
AAA,2014J,1629771,80.2,85.0,74.0,5.357238094391549,5,79.5,115.2,0
AAA,2014J,1686551,80.0,80.0,80.0,0.0,1,8.0,19.0,0
AAA,2014J,1689639,70.5,78.0,63.0,10.606601717798213,2,21.9,35.0,0
AAA,2014J,1715896,78.0,85.0,70.0,6.670832032063167,5,77.8,116.0,0
AAA,2014J,1721270,58.0,73.0,30.0,16.777961735562517,5,57.5,116.4,0
AAA,2014J,1757766,70.4,75.0,62.0,5.029910535983717,5,70.9,116.2,0
AAA,2014J,1773377,74.6,76.0,72.0,1.673320053068152,5,74.4,115.6,0
AAA,2014J,1799111,77.4,83.0,72.0,3.974921382870358,5,77.6,113.4,0
AAA,2014J,1818673,86.0,86.0,86.0,0.0,1,8.6,19.0,0
AAA,2014J,1839386,40.0,40.0,40.0,0.0,1,4.0,26.0,0
AAA,2014J,1926668,62.2,68.0,58.0,4.494441010848846,5,61.4,112.6,0
AAA,2014J,1947156,76.2,87.0,68.0,8.34865258589672,5,77.69999999999999,110.0,0
AAA,2014J,1967783,65.0,70.0,60.0,4.6904157598234315,5,64.2,111.8,0
AAA,2014J,1970390,83.6,90.0,78.0,5.89915248150105,5,83.8,-1.0,5
AAA,2014J,1975209,64.0,70.0,58.0,4.415880433163923,5,65.2,111.4,0
AAA,2014J,2010232,84.2,90.0,75.0,5.540758070878029,5,83.8,115.0,0
